rid,date,venue,season,fs,cost,ret,win_pairs,n_in,hit,real
2021-04-17_ST_3,2021-04-17,ST,2020-21,10,60.0,0.0,0,1,0,False
2021-04-17_ST_4,2021-04-17,ST,2020-21,13,60.0,0.0,0,1,0,False
2021-04-17_ST_5,2021-04-17,ST,2020-21,12,60.0,42.94062131743222,1,2,1,False
2021-04-17_ST_6,2021-04-17,ST,2020-21,11,60.0,150.06416898616965,3,3,1,False
2021-04-17_ST_7,2021-04-17,ST,2020-21,12,60.0,58.5326317606742,1,2,1,False
2021-04-17_ST_8,2021-04-17,ST,2020-21,14,60.0,0.0,0,1,0,False
2021-04-17_ST_9,2021-04-17,ST,2020-21,11,60.0,0.0,0,1,0,False
2021-04-21_HV_1,2021-04-21,HV,2020-21,8,60.0,31.01846004081273,1,2,1,False
2021-04-21_HV_2,2021-04-21,HV,2020-21,12,60.0,58.289312754363756,1,2,1,False
2021-04-21_HV_3,2021-04-21,HV,2020-21,12,60.0,0.0,0,1,0,False
2021-04-21_HV_4,2021-04-21,HV,2020-21,10,60.0,163.76742327251574,3,3,1,False
2021-04-21_HV_5,2021-04-21,HV,2020-21,10,60.0,0.0,0,1,0,False
2021-04-21_HV_6,2021-04-21,HV,2020-21,12,60.0,68.24826947183676,1,2,1,False
2021-04-21_HV_7,2021-04-21,HV,2020-21,11,60.0,0.0,0,1,0,False
2021-04-21_HV_8,2021-04-21,HV,2020-21,11,60.0,133.5292734360358,3,3,1,False
2021-04-21_HV_9,2021-04-21,HV,2020-21,12,60.0,46.608981685408125,1,2,1,False
2021-04-25_ST_1,2021-04-25,ST,2020-21,14,60.0,0.0,0,1,0,False
2021-04-25_ST_10,2021-04-25,ST,2020-21,14,60.0,145.31380777472177,3,3,1,False
2021-04-25_ST_2,2021-04-25,ST,2020-21,14,60.0,0.0,0,1,0,False
2021-04-25_ST_3,2021-04-25,ST,2020-21,11,60.0,49.660090723041314,1,2,1,False
2021-04-25_ST_4,2021-04-25,ST,2020-21,12,60.0,0.0,0,1,0,False
2021-04-25_ST_5,2021-04-25,ST,2020-21,13,60.0,0.0,0,1,0,False
2021-04-25_ST_6,2021-04-25,ST,2020-21,14,60.0,253.40855542911066,1,2,1,False
2021-04-25_ST_8,2021-04-25,ST,2020-21,7,60.0,23.32788527313384,1,2,1,False
2021-04-25_ST_9,2021-04-25,ST,2020-21,14,60.0,39.10132101223738,1,2,1,False
2021-04-28_HV_1,2021-04-28,HV,2020-21,12,60.0,0.0,0,1,0,False
2021-04-28_HV_2,2021-04-28,HV,2020-21,12,60.0,53.94600051744275,1,2,1,False
2021-04-28_HV_3,2021-04-28,HV,2020-21,12,60.0,39.922862946139794,1,2,1,False
2021-04-28_HV_4,2021-04-28,HV,2020-21,12,60.0,53.182316681642554,1,2,1,False
2021-04-28_HV_5,2021-04-28,HV,2020-21,12,60.0,77.04580726411191,1,2,1,False
2021-04-28_HV_6,2021-04-28,HV,2020-21,9,60.0,60.331395151935645,1,2,1,False
2021-04-28_HV_7,2021-04-28,HV,2020-21,12,60.0,113.26695221591983,1,2,1,False
2021-04-28_HV_8,2021-04-28,HV,2020-21,11,60.0,110.52255385199047,3,3,1,False
2021-04-28_HV_9,2021-04-28,HV,2020-21,12,60.0,0.0,0,1,0,False
2021-05-02_ST_1,2021-05-02,ST,2020-21,10,60.0,19.29787176131132,1,2,1,False
2021-05-02_ST_10,2021-05-02,ST,2020-21,12,60.0,25.73685238025163,1,2,1,False
2021-05-02_ST_11,2021-05-02,ST,2020-21,12,60.0,47.97303025560242,1,2,1,False
2021-05-02_ST_2,2021-05-02,ST,2020-21,13,60.0,0.0,0,1,0,False
2021-05-02_ST_3,2021-05-02,ST,2020-21,14,60.0,66.0475422902616,1,2,1,False
2021-05-02_ST_4,2021-05-02,ST,2020-21,14,60.0,38.51878182272553,1,2,1,False
2021-05-02_ST_5,2021-05-02,ST,2020-21,14,60.0,37.91153586151637,1,2,1,False
2021-05-02_ST_6,2021-05-02,ST,2020-21,14,60.0,0.0,0,0,0,False
2021-05-02_ST_7,2021-05-02,ST,2020-21,12,60.0,0.0,0,1,0,False
2021-05-02_ST_8,2021-05-02,ST,2020-21,11,60.0,95.91212631804848,1,2,1,False
2021-05-02_ST_9,2021-05-02,ST,2020-21,13,60.0,39.73031476249429,1,2,1,False
2021-05-05_HV_1,2021-05-05,HV,2020-21,12,60.0,62.11606936137837,1,2,1,False
2021-05-05_HV_2,2021-05-05,HV,2020-21,9,60.0,32.51047185539839,1,2,1,False
2021-05-05_HV_3,2021-05-05,HV,2020-21,12,60.0,33.51517662555408,1,2,1,False
2021-05-05_HV_4,2021-05-05,HV,2020-21,12,60.0,0.0,0,1,0,False
2021-05-05_HV_5,2021-05-05,HV,2020-21,12,60.0,40.224595731421935,1,2,1,False
2021-05-05_HV_6,2021-05-05,HV,2020-21,12,60.0,0.0,0,1,0,False
2021-05-05_HV_7,2021-05-05,HV,2020-21,11,60.0,35.827081642240245,1,2,1,False
2021-05-05_HV_8,2021-05-05,HV,2020-21,12,60.0,123.98726126125591,3,3,1,False
2021-05-05_HV_9,2021-05-05,HV,2020-21,12,60.0,30.658980690955683,1,2,1,False
2021-05-08_ST_1,2021-05-08,ST,2020-21,12,60.0,0.0,0,1,0,False
2021-05-08_ST_10,2021-05-08,ST,2020-21,14,60.0,0.0,0,1,0,False
2021-05-08_ST_2,2021-05-08,ST,2020-21,12,60.0,0.0,0,1,0,False
2021-05-08_ST_3,2021-05-08,ST,2020-21,12,60.0,26.351527757413013,1,2,1,False
2021-05-08_ST_4,2021-05-08,ST,2020-21,14,60.0,64.1676981749287,1,2,1,False
2021-05-08_ST_5,2021-05-08,ST,2020-21,14,60.0,0.0,0,1,0,False
2021-05-08_ST_6,2021-05-08,ST,2020-21,14,60.0,54.97737930764422,1,2,1,False
2021-05-08_ST_7,2021-05-08,ST,2020-21,11,60.0,38.36148974871498,1,2,1,False
2021-05-08_ST_8,2021-05-08,ST,2020-21,12,60.0,0.0,0,1,0,False
2021-05-08_ST_9,2021-05-08,ST,2020-21,12,60.0,0.0,0,1,0,False
2021-05-12_ST_1,2021-05-12,ST,2020-21,11,60.0,153.13914672945785,3,3,1,False
2021-05-12_ST_2,2021-05-12,ST,2020-21,14,60.0,196.2499753184522,3,3,1,False
2021-05-12_ST_3,2021-05-12,ST,2020-21,9,60.0,15.330286172655802,1,2,1,False
2021-05-12_ST_4,2021-05-12,ST,2020-21,12,60.0,0.0,0,1,0,False
2021-05-12_ST_5,2021-05-12,ST,2020-21,11,60.0,0.0,0,0,0,False
2021-05-12_ST_6,2021-05-12,ST,2020-21,14,60.0,0.0,0,1,0,False
2021-05-12_ST_7,2021-05-12,ST,2020-21,11,60.0,56.098793196065834,1,2,1,False
2021-05-12_ST_8,2021-05-12,ST,2020-21,12,60.0,0.0,0,1,0,False
2021-05-16_ST_1,2021-05-16,ST,2020-21,12,60.0,74.25828757064255,1,2,1,False
2021-05-16_ST_10,2021-05-16,ST,2020-21,14,60.0,0.0,0,1,0,False
2021-05-16_ST_2,2021-05-16,ST,2020-21,12,60.0,31.91625015937991,1,2,1,False
2021-05-16_ST_3,2021-05-16,ST,2020-21,12,60.0,156.45572023222377,3,3,1,False
2021-05-16_ST_4,2021-05-16,ST,2020-21,14,60.0,0.0,0,1,0,False
2021-05-16_ST_5,2021-05-16,ST,2020-21,14,60.0,0.0,0,1,0,False
2021-05-16_ST_6,2021-05-16,ST,2020-21,14,60.0,31.093464007565984,1,2,1,False
2021-05-16_ST_7,2021-05-16,ST,2020-21,10,60.0,120.329643100628,3,3,1,False
2021-05-16_ST_8,2021-05-16,ST,2020-21,13,60.0,56.50251762249114,1,2,1,False
2021-05-16_ST_9,2021-05-16,ST,2020-21,14,60.0,37.70067745834737,1,2,1,False
2021-05-19_HV_1,2021-05-19,HV,2020-21,12,60.0,30.19487350396449,1,2,1,False
2021-05-19_HV_2,2021-05-19,HV,2020-21,12,60.0,50.51138908026431,1,2,1,False
2021-05-19_HV_3,2021-05-19,HV,2020-21,12,60.0,51.33197941810547,1,2,1,False
2021-05-19_HV_4,2021-05-19,HV,2020-21,12,60.0,68.8744470025651,1,2,1,False
2021-05-19_HV_5,2021-05-19,HV,2020-21,12,60.0,133.6043565127593,3,3,1,False
2021-05-19_HV_6,2021-05-19,HV,2020-21,12,60.0,28.73295291466828,1,2,1,False
2021-05-19_HV_7,2021-05-19,HV,2020-21,11,60.0,52.13065401514707,1,2,1,False
2021-05-19_HV_8,2021-05-19,HV,2020-21,11,60.0,24.937138389742316,1,2,1,False
2021-05-19_HV_9,2021-05-19,HV,2020-21,12,60.0,0.0,0,1,0,False
2021-05-23_ST_1,2021-05-23,ST,2020-21,9,60.0,0.0,0,1,0,False
2021-05-23_ST_10,2021-05-23,ST,2020-21,14,60.0,87.35131623850707,1,2,1,False
2021-05-23_ST_11,2021-05-23,ST,2020-21,13,60.0,27.11671832254382,1,2,1,False
2021-05-23_ST_2,2021-05-23,ST,2020-21,14,60.0,36.76391998004686,1,2,1,False
2021-05-23_ST_3,2021-05-23,ST,2020-21,14,60.0,15.470547687398213,1,2,1,False
2021-05-23_ST_4,2021-05-23,ST,2020-21,9,60.0,21.854687831513523,1,2,1,False
2021-05-23_ST_5,2021-05-23,ST,2020-21,14,60.0,0.0,0,1,0,False
2021-05-23_ST_6,2021-05-23,ST,2020-21,14,60.0,84.44750287131038,1,2,1,False
2021-05-23_ST_7,2021-05-23,ST,2020-21,11,60.0,0.0,0,1,0,False
2021-05-23_ST_8,2021-05-23,ST,2020-21,8,60.0,17.982033827239682,1,2,1,False
2021-05-23_ST_9,2021-05-23,ST,2020-21,11,60.0,21.013660563544633,1,2,1,False
2021-05-26_HV_1,2021-05-26,HV,2020-21,12,60.0,0.0,0,1,0,False
2021-05-26_HV_2,2021-05-26,HV,2020-21,11,60.0,33.35611322108635,1,2,1,False
2021-05-26_HV_3,2021-05-26,HV,2020-21,10,60.0,41.107618899250085,1,2,1,False
2021-05-26_HV_4,2021-05-26,HV,2020-21,12,60.0,0.0,0,1,0,False
2021-05-26_HV_5,2021-05-26,HV,2020-21,12,60.0,48.99999455099103,1,2,1,False
2021-05-26_HV_6,2021-05-26,HV,2020-21,12,60.0,0.0,0,1,0,False
2021-05-26_HV_7,2021-05-26,HV,2020-21,11,60.0,108.32176773889574,3,3,1,False
2021-05-26_HV_8,2021-05-26,HV,2020-21,12,60.0,135.09033366849832,3,3,1,False
2021-05-26_HV_9,2021-05-26,HV,2020-21,12,60.0,65.90516013685387,1,2,1,False
2021-05-30_ST_1,2021-05-30,ST,2020-21,14,60.0,121.1628237319052,1,2,1,False
2021-05-30_ST_10,2021-05-30,ST,2020-21,14,60.0,0.0,0,1,0,False
2021-05-30_ST_2,2021-05-30,ST,2020-21,14,60.0,129.35328563975938,1,2,1,False
2021-05-30_ST_3,2021-05-30,ST,2020-21,7,60.0,27.374506622141695,1,2,1,False
2021-05-30_ST_4,2021-05-30,ST,2020-21,14,60.0,119.27453226965288,1,2,1,False
2021-05-30_ST_5,2021-05-30,ST,2020-21,14,60.0,59.87698297362899,1,2,1,False
2021-05-30_ST_6,2021-05-30,ST,2020-21,14,60.0,0.0,0,0,0,False
2021-05-30_ST_7,2021-05-30,ST,2020-21,13,60.0,142.97423493742332,3,3,1,False
2021-05-30_ST_8,2021-05-30,ST,2020-21,14,60.0,0.0,0,1,0,False
2021-05-30_ST_9,2021-05-30,ST,2020-21,14,60.0,0.0,0,1,0,False
2021-06-02_HV_1,2021-06-02,HV,2020-21,12,60.0,67.59615134837408,1,2,1,False
2021-06-02_HV_2,2021-06-02,HV,2020-21,12,60.0,0.0,0,1,0,False
2021-06-02_HV_3,2021-06-02,HV,2020-21,12,60.0,30.79743245731489,1,2,1,False
2021-06-02_HV_4,2021-06-02,HV,2020-21,12,60.0,57.0928450329611,1,2,1,False
2021-06-02_HV_5,2021-06-02,HV,2020-21,12,60.0,45.71353082349836,1,2,1,False
2021-06-02_HV_6,2021-06-02,HV,2020-21,12,60.0,0.0,0,1,0,False
2021-06-02_HV_7,2021-06-02,HV,2020-21,11,60.0,65.6053889541152,1,2,1,False
2021-06-02_HV_8,2021-06-02,HV,2020-21,12,60.0,0.0,0,1,0,False
2021-06-02_HV_9,2021-06-02,HV,2020-21,12,60.0,64.9201682073519,1,2,1,False
2021-06-06_ST_1,2021-06-06,ST,2020-21,12,60.0,0.0,0,1,0,False
2021-06-06_ST_10,2021-06-06,ST,2020-21,14,60.0,146.75442547080982,1,2,1,False
2021-06-06_ST_2,2021-06-06,ST,2020-21,14,60.0,41.59516580238885,1,2,1,False
2021-06-06_ST_3,2021-06-06,ST,2020-21,9,60.0,90.29589354416419,3,3,1,False
2021-06-06_ST_4,2021-06-06,ST,2020-21,14,60.0,183.7071607278696,3,3,1,False
2021-06-06_ST_5,2021-06-06,ST,2020-21,14,60.0,0.0,0,1,0,False
2021-06-06_ST_6,2021-06-06,ST,2020-21,14,60.0,43.48307902959004,1,2,1,False
2021-06-06_ST_7,2021-06-06,ST,2020-21,12,60.0,23.473032851401022,1,2,1,False
2021-06-06_ST_8,2021-06-06,ST,2020-21,12,60.0,150.00294057794366,3,3,1,False
2021-06-06_ST_9,2021-06-06,ST,2020-21,14,60.0,71.61482982441899,1,2,1,False
2021-06-09_HV_1,2021-06-09,HV,2020-21,12,60.0,0.0,0,0,0,False
2021-06-09_HV_2,2021-06-09,HV,2020-21,12,60.0,0.0,0,1,0,False
2021-06-09_HV_3,2021-06-09,HV,2020-21,12,60.0,113.6716756774604,3,3,1,False
2021-06-09_HV_4,2021-06-09,HV,2020-21,12,60.0,263.04797436867324,3,3,1,False
2021-06-09_HV_5,2021-06-09,HV,2020-21,11,60.0,0.0,0,1,0,False
2021-06-09_HV_6,2021-06-09,HV,2020-21,12,60.0,30.54661184555022,1,2,1,False
2021-06-09_HV_7,2021-06-09,HV,2020-21,12,60.0,41.52881906153541,1,2,1,False
2021-06-09_HV_8,2021-06-09,HV,2020-21,12,60.0,109.56840921924908,1,2,1,False
2021-06-09_HV_9,2021-06-09,HV,2020-21,12,60.0,58.43212987174657,1,2,1,False
2021-06-13_ST_1,2021-06-13,ST,2020-21,8,60.0,99.72466388756547,3,3,1,False
2021-06-13_ST_10,2021-06-13,ST,2020-21,12,60.0,113.59305965671314,1,2,1,False
2021-06-13_ST_11,2021-06-13,ST,2020-21,14,60.0,43.198985233661425,1,2,1,False
2021-06-13_ST_2,2021-06-13,ST,2020-21,12,60.0,53.59120285064865,1,2,1,False
2021-06-13_ST_3,2021-06-13,ST,2020-21,11,60.0,0.0,0,0,0,False
2021-06-13_ST_4,2021-06-13,ST,2020-21,12,60.0,107.21400098194462,3,3,1,False
2021-06-13_ST_5,2021-06-13,ST,2020-21,12,60.0,0.0,0,0,0,False
2021-06-13_ST_6,2021-06-13,ST,2020-21,14,60.0,0.0,0,1,0,False
2021-06-13_ST_7,2021-06-13,ST,2020-21,14,60.0,48.77034215232087,1,2,1,False
2021-06-13_ST_8,2021-06-13,ST,2020-21,12,60.0,24.69829764546818,1,2,1,False
2021-06-13_ST_9,2021-06-13,ST,2020-21,12,60.0,0.0,0,0,0,False
2021-06-20_ST_1,2021-06-20,ST,2020-21,13,60.0,73.4288984194992,1,2,1,False
2021-06-20_ST_10,2021-06-20,ST,2020-21,14,60.0,68.09529674329613,1,2,1,False
2021-06-20_ST_2,2021-06-20,ST,2020-21,12,60.0,241.32818740605225,3,3,1,False
2021-06-20_ST_3,2021-06-20,ST,2020-21,14,60.0,50.20769868933164,1,2,1,False
2021-06-20_ST_4,2021-06-20,ST,2020-21,14,60.0,120.35476858423,1,2,1,False
2021-06-20_ST_5,2021-06-20,ST,2020-21,10,60.0,0.0,0,1,0,False
2021-06-20_ST_6,2021-06-20,ST,2020-21,14,60.0,60.895187920631145,1,2,1,False
2021-06-20_ST_7,2021-06-20,ST,2020-21,11,60.0,55.88416399444731,1,2,1,False
2021-06-20_ST_8,2021-06-20,ST,2020-21,14,60.0,24.74630904028599,1,2,1,False
2021-06-20_ST_9,2021-06-20,ST,2020-21,14,60.0,62.41573900680756,1,2,1,False
2021-06-23_HV_1,2021-06-23,HV,2020-21,12,60.0,48.46226557509924,1,2,1,False
2021-06-23_HV_2,2021-06-23,HV,2020-21,12,60.0,0.0,0,1,0,False
2021-06-23_HV_3,2021-06-23,HV,2020-21,12,60.0,0.0,0,1,0,False
2021-06-23_HV_4,2021-06-23,HV,2020-21,9,60.0,117.79327674845669,3,3,1,False
2021-06-23_HV_5,2021-06-23,HV,2020-21,12,60.0,169.83792104678858,3,3,1,False
2021-06-23_HV_6,2021-06-23,HV,2020-21,12,60.0,165.4244226870249,3,3,1,False
2021-06-23_HV_7,2021-06-23,HV,2020-21,12,60.0,0.0,0,1,0,False
2021-06-23_HV_8,2021-06-23,HV,2020-21,12,60.0,147.83606509006927,3,3,1,False
2021-06-23_HV_9,2021-06-23,HV,2020-21,12,60.0,29.02369311140308,1,2,1,False
2021-06-26_ST_1,2021-06-26,ST,2020-21,14,60.0,0.0,0,1,0,False
2021-06-26_ST_10,2021-06-26,ST,2020-21,13,60.0,125.379937764947,1,2,1,False
2021-06-26_ST_2,2021-06-26,ST,2020-21,14,60.0,17.910426653281277,1,2,1,False
2021-06-26_ST_3,2021-06-26,ST,2020-21,14,60.0,65.09050303875347,1,2,1,False
2021-06-26_ST_4,2021-06-26,ST,2020-21,14,60.0,227.2667695444208,3,3,1,False
2021-06-26_ST_5,2021-06-26,ST,2020-21,14,60.0,0.0,0,1,0,False
2021-06-26_ST_6,2021-06-26,ST,2020-21,14,60.0,46.777743020649375,1,2,1,False
2021-06-26_ST_7,2021-06-26,ST,2020-21,14,60.0,0.0,0,1,0,False
2021-06-26_ST_8,2021-06-26,ST,2020-21,14,60.0,149.06814835635578,3,3,1,False
2021-06-26_ST_9,2021-06-26,ST,2020-21,14,60.0,33.69415130741928,1,2,1,False
2021-07-01_ST_1,2021-07-01,ST,2020-21,14,60.0,0.0,0,1,0,False
2021-07-01_ST_10,2021-07-01,ST,2020-21,13,60.0,0.0,0,1,0,False
2021-07-01_ST_2,2021-07-01,ST,2020-21,11,60.0,47.432411448554944,1,2,1,False
2021-07-01_ST_3,2021-07-01,ST,2020-21,12,60.0,174.39360012037343,3,3,1,False
2021-07-01_ST_4,2021-07-01,ST,2020-21,14,60.0,20.299650715090785,1,2,1,False
2021-07-01_ST_5,2021-07-01,ST,2020-21,12,60.0,56.57304604133003,1,2,1,False
2021-07-01_ST_6,2021-07-01,ST,2020-21,14,60.0,257.18855766620175,3,3,1,False
2021-07-01_ST_7,2021-07-01,ST,2020-21,11,60.0,62.312323318559606,1,2,1,False
2021-07-01_ST_8,2021-07-01,ST,2020-21,14,60.0,0.0,0,1,0,False
2021-07-01_ST_9,2021-07-01,ST,2020-21,12,60.0,110.24962987751482,3,3,1,False
2021-07-04_ST_1,2021-07-04,ST,2020-21,9,60.0,17.573179407238175,1,2,1,False
2021-07-04_ST_10,2021-07-04,ST,2020-21,13,60.0,0.0,0,1,0,False
2021-07-04_ST_2,2021-07-04,ST,2020-21,12,60.0,0.0,0,0,0,False
2021-07-04_ST_3,2021-07-04,ST,2020-21,14,60.0,28.87148930627467,1,2,1,False
2021-07-04_ST_4,2021-07-04,ST,2020-21,12,60.0,47.004914115476964,1,2,1,False
2021-07-04_ST_5,2021-07-04,ST,2020-21,11,60.0,0.0,0,1,0,False
2021-07-04_ST_6,2021-07-04,ST,2020-21,14,60.0,39.57287078651249,1,2,1,False
2021-07-04_ST_7,2021-07-04,ST,2020-21,14,60.0,77.83133392600533,1,2,1,False
2021-07-04_ST_8,2021-07-04,ST,2020-21,11,60.0,0.0,0,1,0,False
2021-07-04_ST_9,2021-07-04,ST,2020-21,14,60.0,0.0,0,1,0,False
2021-07-07_HV_1,2021-07-07,HV,2020-21,12,60.0,49.40004553725523,1,2,1,False
2021-07-07_HV_2,2021-07-07,HV,2020-21,11,60.0,43.73892101493256,1,2,1,False
2021-07-07_HV_3,2021-07-07,HV,2020-21,12,60.0,45.783680576672296,1,2,1,False
2021-07-07_HV_4,2021-07-07,HV,2020-21,12,60.0,38.695178007633295,1,2,1,False
2021-07-07_HV_5,2021-07-07,HV,2020-21,12,60.0,57.28451291574784,1,2,1,False
2021-07-07_HV_6,2021-07-07,HV,2020-21,12,60.0,115.00462955115694,1,2,1,False
2021-07-07_HV_7,2021-07-07,HV,2020-21,12,60.0,0.0,0,1,0,False
2021-07-07_HV_8,2021-07-07,HV,2020-21,12,60.0,0.0,0,0,0,False
2021-07-07_HV_9,2021-07-07,HV,2020-21,12,60.0,53.20035581680863,1,2,1,False
2021-07-11_ST_1,2021-07-11,ST,2020-21,14,60.0,0.0,0,1,0,False
2021-07-11_ST_10,2021-07-11,ST,2020-21,13,60.0,132.79814969493248,3,3,1,False
2021-07-11_ST_11,2021-07-11,ST,2020-21,14,60.0,33.45083739195236,1,2,1,False
2021-07-11_ST_2,2021-07-11,ST,2020-21,13,60.0,170.5813933160125,3,3,1,False
2021-07-11_ST_3,2021-07-11,ST,2020-21,14,60.0,212.6463319596779,3,3,1,False
2021-07-11_ST_4,2021-07-11,ST,2020-21,13,60.0,0.0,0,1,0,False
2021-07-11_ST_5,2021-07-11,ST,2020-21,14,60.0,0.0,0,1,0,False
2021-07-11_ST_6,2021-07-11,ST,2020-21,14,60.0,194.0232382343251,3,3,1,False
2021-07-11_ST_7,2021-07-11,ST,2020-21,13,60.0,46.4337584794675,1,2,1,False
2021-07-11_ST_8,2021-07-11,ST,2020-21,11,60.0,0.0,0,1,0,False
2021-07-11_ST_9,2021-07-11,ST,2020-21,14,60.0,21.16585645773046,1,2,1,False
2021-07-14_HV_1,2021-07-14,HV,2020-21,12,60.0,70.31903811835318,1,2,1,False
2021-07-14_HV_2,2021-07-14,HV,2020-21,12,60.0,0.0,0,1,0,False
2021-07-14_HV_3,2021-07-14,HV,2020-21,12,60.0,174.2092809736934,3,3,1,False
2021-07-14_HV_4,2021-07-14,HV,2020-21,10,60.0,0.0,0,1,0,False
2021-07-14_HV_5,2021-07-14,HV,2020-21,12,60.0,74.4960109700328,1,2,1,False
2021-07-14_HV_6,2021-07-14,HV,2020-21,12,60.0,184.40895184390558,3,3,1,False
2021-07-14_HV_7,2021-07-14,HV,2020-21,12,60.0,134.63276719530586,1,2,1,False
2021-07-14_HV_8,2021-07-14,HV,2020-21,12,60.0,0.0,0,1,0,False
2021-07-14_HV_9,2021-07-14,HV,2020-21,12,60.0,0.0,0,1,0,False
2021-09-05_ST_1,2021-09-05,ST,2021-22,14,60.0,0.0,0,0,0,False
2021-09-05_ST_10,2021-09-05,ST,2021-22,13,60.0,43.80262818819096,1,2,1,False
2021-09-05_ST_2,2021-09-05,ST,2021-22,8,60.0,45.94454471996529,1,2,1,False
2021-09-05_ST_3,2021-09-05,ST,2021-22,12,60.0,21.539008107090584,1,2,1,False
2021-09-05_ST_4,2021-09-05,ST,2021-22,13,60.0,138.46029373070903,3,3,1,False
2021-09-05_ST_5,2021-09-05,ST,2021-22,14,60.0,91.80787453250737,1,2,1,False
2021-09-05_ST_6,2021-09-05,ST,2021-22,14,60.0,20.28353113570733,1,2,1,False
2021-09-05_ST_7,2021-09-05,ST,2021-22,11,60.0,0.0,0,1,0,False
2021-09-05_ST_8,2021-09-05,ST,2021-22,13,60.0,0.0,0,1,0,False
2021-09-05_ST_9,2021-09-05,ST,2021-22,13,60.0,28.044816205262745,1,2,1,False
2021-09-08_HV_1,2021-09-08,HV,2021-22,12,60.0,38.01132157174156,1,2,1,False
2021-09-08_HV_2,2021-09-08,HV,2021-22,12,60.0,35.257211769942494,1,2,1,False
2021-09-08_HV_3,2021-09-08,HV,2021-22,12,60.0,108.20629574204355,1,2,1,False
2021-09-08_HV_4,2021-09-08,HV,2021-22,12,60.0,225.90766149241693,3,3,1,False
2021-09-08_HV_5,2021-09-08,HV,2021-22,12,60.0,24.425947155582083,1,2,1,False
2021-09-08_HV_6,2021-09-08,HV,2021-22,10,60.0,40.08244006227821,1,2,1,False
2021-09-08_HV_7,2021-09-08,HV,2021-22,12,60.0,35.766305733563584,1,2,1,False
2021-09-08_HV_8,2021-09-08,HV,2021-22,11,60.0,0.0,0,1,0,False
2021-09-12_ST_1,2021-09-12,ST,2021-22,13,60.0,0.0,0,1,0,False
2021-09-12_ST_10,2021-09-12,ST,2021-22,14,60.0,66.47418652894082,1,2,1,False
2021-09-12_ST_2,2021-09-12,ST,2021-22,11,60.0,35.71264005816001,1,2,1,False
2021-09-12_ST_3,2021-09-12,ST,2021-22,11,60.0,156.41887744198036,3,3,1,False
2021-09-12_ST_4,2021-09-12,ST,2021-22,13,60.0,0.0,0,0,0,False
2021-09-12_ST_5,2021-09-12,ST,2021-22,12,60.0,131.9135388507475,3,3,1,False
2021-09-12_ST_6,2021-09-12,ST,2021-22,12,60.0,0.0,0,0,0,False
2021-09-12_ST_7,2021-09-12,ST,2021-22,14,60.0,0.0,0,0,0,False
2021-09-12_ST_8,2021-09-12,ST,2021-22,14,60.0,22.554893463784833,1,2,1,False
2021-09-12_ST_9,2021-09-12,ST,2021-22,11,60.0,247.52414736629467,3,3,1,False
2021-09-15_HV_1,2021-09-15,HV,2021-22,11,60.0,0.0,0,1,0,False
2021-09-15_HV_2,2021-09-15,HV,2021-22,9,60.0,0.0,0,1,0,False
2021-09-15_HV_3,2021-09-15,HV,2021-22,12,60.0,61.60497274777256,1,2,1,False
2021-09-15_HV_4,2021-09-15,HV,2021-22,12,60.0,0.0,0,1,0,False
2021-09-15_HV_5,2021-09-15,HV,2021-22,12,60.0,164.91949236141747,3,3,1,False
2021-09-15_HV_6,2021-09-15,HV,2021-22,12,60.0,161.36902874339552,3,3,1,False
2021-09-15_HV_7,2021-09-15,HV,2021-22,12,60.0,0.0,0,1,0,False
2021-09-15_HV_8,2021-09-15,HV,2021-22,12,60.0,0.0,0,0,0,False
2021-09-19_ST_1,2021-09-19,ST,2021-22,9,60.0,0.0,0,1,0,False
2021-09-19_ST_10,2021-09-19,ST,2021-22,11,60.0,35.964747640596876,1,2,1,False
2021-09-19_ST_2,2021-09-19,ST,2021-22,13,60.0,0.0,0,1,0,False
2021-09-19_ST_3,2021-09-19,ST,2021-22,11,60.0,81.00078402826537,1,2,1,False
2021-09-19_ST_4,2021-09-19,ST,2021-22,12,60.0,40.274848220359914,1,2,1,False
2021-09-19_ST_5,2021-09-19,ST,2021-22,11,60.0,59.74624563781562,1,2,1,False
2021-09-19_ST_6,2021-09-19,ST,2021-22,13,60.0,83.50153794564766,1,2,1,False
2021-09-19_ST_7,2021-09-19,ST,2021-22,10,60.0,0.0,0,1,0,False
2021-09-19_ST_8,2021-09-19,ST,2021-22,11,60.0,0.0,0,0,0,False
2021-09-19_ST_9,2021-09-19,ST,2021-22,12,60.0,37.13561190927496,1,2,1,False
2021-09-22_HV_1,2021-09-22,HV,2021-22,8,60.0,116.3307196067706,3,3,1,False
2021-09-22_HV_2,2021-09-22,HV,2021-22,10,60.0,99.70034485412697,3,3,1,False
2021-09-22_HV_3,2021-09-22,HV,2021-22,12,60.0,0.0,0,1,0,False
2021-09-22_HV_4,2021-09-22,HV,2021-22,11,60.0,39.96776684500552,1,2,1,False
2021-09-22_HV_5,2021-09-22,HV,2021-22,12,60.0,0.0,0,1,0,False
2021-09-22_HV_6,2021-09-22,HV,2021-22,10,60.0,142.06324020468395,3,3,1,False
2021-09-22_HV_7,2021-09-22,HV,2021-22,11,60.0,0.0,0,1,0,False
2021-09-22_HV_8,2021-09-22,HV,2021-22,12,60.0,42.8300654952923,1,2,1,False
2021-09-26_ST_1,2021-09-26,ST,2021-22,12,60.0,144.18472474983426,3,3,1,False
